FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,STATE_ALPHA,COUNTY_NAME,PRIM_LAT_DEC,PRIM_LONG_DEC,ELEV_IN_M,MAP_NAME
2345006,West Roxbury High School Library,Building,MA,Suffolk,42.2821,-71.1749,33,Newton
2345007,West Roxbury Station,Locale,MA,Suffolk,42.2815,-71.1598,39,Newton
2345008,West Side Junior-Senior High School,School,MA,Bristol,41.6389,-70.937,30,New Bedford North
2345009,West Wareham School,School,MA,Plymouth,41.7913,-70.7656,17,Snipatuit Pond
2345011,Westborough High School Media Center,Building,MA,Worcester,42.2642,-71.6181,97,Marlborough
2345012,Westborough Station,Locale,MA,Worcester,42.2693,-71.6486,98,Shrewsbury
2345013,Westfield Vocational Technical High School Library,Building,MA,Hampden,42.1256,-72.7613,49,Woronoco
2345014,Westhampton Memorial Library,Building,MA,Hampshire,42.3041,-72.7751,206,Westhampton
2345015,Weston High School Library,Building,MA,Middlesex,42.3395,-71.3038,65,Natick
2345016,Weston Middle School Library,Building,MA,Middlesex,42.3385,-71.3019,65,Natick
2345019,Westport Middle School Media Center,Building,MA,Bristol,41.6225,-71.0653,22,Head of Westport
2345020,Westwood High School Library,Building,MA,Norfolk,42.2166,-71.2156,74,Norwood
2345021,Westwood Lodge Hospital,Hospital,MA,Norfolk,42.206851,-71.2239374,58,Norwood
2345022,WGBH Educational Foundation Media Archives and Preservation Center,Building,MA,Middlesex,42.3636,-71.1258,3,Newton
2345023,Whately Elementary School Library,Building,MA,Franklin,42.4473,-72.6041,54,Mount Toby
2345024,Wheelock College Library,Building,MA,Norfolk,42.3412,-71.1078,9,Boston South
2345025,White Street School Library Media Center,Building,MA,Hampden,42.0899,-72.5538,59,Springfield South
2345028,Whitman Station,Locale,MA,Plymouth,42.083,-70.9236,23,Whitman
2345029,Whitman-Hanson Regional High School Library,Building,MA,Plymouth,42.0699,-70.9083,32,Whitman
2345030,Whitney Academy,School,MA,Bristol,41.7709,-70.9251,18,Assawompset Pond
2345032,Whittier Rehabilitation Hospital-Westborough,Hospital,MA,Worcester,42.2765,-71.5678,90,Marlborough
2345033,Wilbraham and Monson Academy,School,MA,Hampden,42.1243,-72.4317,86,Hampden
2345034,Willaure School Library,Building,MA,Suffolk,42.3598,-71.0683,18,Boston South
2345035,William A Berkowitz Elementary School,School,MA,Suffolk,42.3986,-71.0197,1,Boston North
2345036,William A Welch Senior School,School,MA,Essex,42.518,-70.9303,13,Salem
2345037,William F Stanley Elementary School,School,MA,Middlesex,42.3757,-71.2492,19,Lexington
2345038,William F Stanley Elementary School Library,Building,MA,Middlesex,42.3757,-71.2492,19,Lexington
2345039,William H Lincoln School,School,MA,Norfolk,42.3305,-71.1222,17,Boston South
2345040,William Howard Taft Middle School Library,Building,MA,Suffolk,42.3522,-71.1206,14,Boston South
2345042,William Morris Hunt Memorial Library,Building,MA,Suffolk,42.3391,-71.094,4,Boston South
2345043,William R Fallon School,School,MA,Essex,42.4688,-70.9705,10,Lynn
2345044,William Ripley Junior Library,Building,MA,Norfolk,42.2325,-70.8092,34,Cohasset
2345045,Williams College Libraries,Building,MA,Berkshire,42.7134,-73.2091,215,Williamstown
2345046,Williams School Library,Building,MA,Middlesex,42.342,-71.2493,37,Newton
2345047,Willis E Thorpe School,School,MA,Essex,42.5725,-70.9205,20,Salem
2345048,Williston Northampton School,School,MA,Hampshire,42.2654,-72.6747,54,Easthampton
2345050,Wilmington Middle School Library Media Center,Building,MA,Middlesex,42.549,-71.1891,33,Wilmington
2345051,Wilmington Station,Locale,MA,Middlesex,42.5481,-71.1756,28,Wilmington
2345052,Wilmington Fire Department,Building,MA,Middlesex,42.5505922,-71.1707151,28,Wilmington
2345053,Wilson Middle School Library,Building,MA,Middlesex,42.3034,-71.3573,62,Natick
2345055,Winchester Center Station,Locale,MA,Middlesex,42.4522,-71.1373,6,Lexington
2345057,Windsor Gardens Station,Locale,MA,Norfolk,42.1711,-71.2207,39,Norwood
2345058,Winn Brook School Library,Building,MA,Middlesex,42.3995,-71.165,4,Lexington
2345059,Winthrop Public Library,Building,MA,Suffolk,42.3767,-70.9842,12,Lynn
2345060,Wire Village School,School,MA,Worcester,42.2597,-71.9761,316,Paxton
2345061,Witchcraft Heights School,School,MA,Essex,42.5165,-70.9201,33,Salem
2345062,Witchcraft Heights School Library,Building,MA,Essex,42.5165,-70.9201,33,Salem
2345063,Wolf Swamp Road School Library,Building,MA,Hampden,42.038,-72.5603,48,Springfield South
2345064,Wood Hill Middle School,School,MA,Essex,42.6652783,-71.2132436,67,Lawrence
2345067,Woods Hole Public Library,Building,MA,Barnstable,41.5235,-70.6668,7,Woods Hole
2345069,Worcester Academy Library,Building,MA,Worcester,42.2531,-71.7919,187,Worcester North
2345070,Worcester County House of Correction and Jail Library,Building,MA,Worcester,42.3288,-71.7611,200,Worcester North
2345071,Worcester Station,Locale,MA,Worcester,42.261,-71.7946,149,Worcester North
2345072,World Education-Sables Resource Center,Building,MA,Suffolk,42.3515,-71.0485,1,Boston South
2345073,Worthington Library,Building,MA,Hampshire,42.4102,-72.937,448,Worthington
2345074,Wyoming Hill Station,Locale,MA,Middlesex,42.452,-71.0693,15,Boston North
2345075,Xaverian Brothers High School,School,MA,Norfolk,42.2148,-71.1966,49,Norwood
2345076,Yawkey Station,Locale,MA,Norfolk,42.3483,-71.1042,5,Boston South
2345078,YMCA Center for Child Care,School,MA,Worcester,42.3201,-71.6409,93,Shrewsbury
2345079,Young Achievers School,School,MA,Suffolk,42.2946,-71.116,31,Boston South
2345080,Young Adult Center,School,MA,Suffolk,42.3573,-71.0568,8,Boston South
2375029,Metacomet Ridge,Range,MA,Hampshire,41.8341667,-72.7972222,244,Avon
2377975,Abington Census Designated Place,Census,MA,Plymouth,42.1180455,-70.959038,48,Whitman
2377976,Acushnet Center Census Designated Place,Census,MA,Bristol,41.6850115,-70.9064818,23,New Bedford North
2377977,Adams Census Designated Place,Census,MA,Berkshire,42.6277616,-73.1186221,251,North Adams
2377978,Amesbury Census Designated Place,Census,MA,Essex,42.8565677,-70.928135,3,Newburyport West
2377979,Amherst Center Census Designated Place,Census,MA,Hampshire,42.375687,-72.5188456,90,Mount Toby
2377980,Andover Census Designated Place,Census,MA,Essex,42.6553923,-71.1418348,44,Lawrence
2377981,Arlington Census Designated Place,Census,MA,Middlesex,42.4186541,-71.1639085,24,Lexington
2377982,Athol Census Designated Place,Census,MA,Worcester,42.5936421,-72.2302341,161,Athol
2377983,Ayer Census Designated Place,Census,MA,Middlesex,42.5613791,-71.5847918,95,Ayer
2377984,Baldwinville Census Designated Place,Census,MA,Worcester,42.6048214,-72.0771381,273,Templeton
2377985,Barre Census Designated Place,Census,MA,Worcester,42.4230077,-72.1063799,277,Barre
2377986,Belchertown Census Designated Place,Census,MA,Hampshire,42.2740701,-72.4051101,161,Belchertown
2377987,Bellingham Census Designated Place,Census,MA,Norfolk,42.0939792,-71.4760879,67,Franklin
2377988,Belmont Census Designated Place,Census,MA,Middlesex,42.395989,-71.1794898,24,Lexington
2377989,Bliss Corner Census Designated Place,Census,MA,Bristol,41.6054551,-70.9421139,25,New Bedford South
2377990,Bondsville Census Designated Place,Census,MA,Hampshire,42.2039806,-72.343301,112,Palmer
2377991,Bourne Census Designated Place,Census,MA,Barnstable,41.7315083,-70.616275,3,Pocasset
2377992,Boxford Census Designated Place,Census,MA,Essex,42.6694147,-70.9831114,41,Georgetown
2377993,Braintree Census Designated Place,Census,MA,Norfolk,42.2038376,-71.002153,30,Blue Hills
2377994,Brewster Census Designated Place,Census,MA,Barnstable,41.7618044,-70.0812669,9,Orleans OE W
2377995,Bridgewater Census Designated Place,Census,MA,Plymouth,41.9888088,-70.9718071,22,Bridgewater
2377996,Brookline Census Designated Place,Census,MA,Norfolk,42.3242854,-71.1407762,62,Newton
2377997,Burlington Census Designated Place,Census,MA,Middlesex,42.5021534,-71.2026827,48,Wilmington
2377998,Buzzards Bay Census Designated Place,Census,MA,Barnstable,41.7550424,-70.6128642,9,Sagamore
2377999,Chatham Census Designated Place,Census,MA,Barnstable,41.6763329,-69.9632102,12,Chatham
2378000,Clinton Census Designated Place,Census,MA,Worcester,42.4182174,-71.6855346,97,Clinton
2378001,Cochituate Census Designated Place,Census,MA,Middlesex,42.3290033,-71.3576591,66,Natick
2378002,Cordaville Census Designated Place,Census,MA,Worcester,42.2726813,-71.5221394,81,Marlborough
2378003,Danvers Census Designated Place,Census,MA,Essex,42.574058,-70.9494547,14,Salem
2378004,Dedham Census Designated Place,Census,MA,Norfolk,42.2466324,-71.1776609,34,Norwood
2378005,Dennis Census Designated Place,Census,MA,Barnstable,41.7330085,-70.1994619,2,Dennis
2378006,Dennis Port Census Designated Place,Census,MA,Barnstable,41.6677745,-70.1359518,1,Dennis
2378007,Dover Census Designated Place,Census,MA,Norfolk,42.2474758,-71.2741147,48,Medfield
2378008,Duxbury Census Designated Place,Census,MA,Plymouth,42.042757,-70.6748702,4,Duxbury
2378009,East Brookfield Census Designated Place,Census,MA,Worcester,42.2347406,-72.0393865,188,East Brookfield
2378010,East Dennis Census Designated Place,Census,MA,Barnstable,41.7396117,-70.1577027,24,Dennis
2378011,East Douglas Census Designated Place,Census,MA,Worcester,42.0779276,-71.712075,115,Uxbridge
2378012,East Falmouth Census Designated Place,Census,MA,Barnstable,41.5707635,-70.5555414,7,Falmouth
2378013,East Harwich Census Designated Place,Census,MA,Barnstable,41.708109,-70.0339616,11,Harwich
2378014,East Pepperell Census Designated Place,Census,MA,Middlesex,42.6653251,-71.5634107,58,Pepperell
2378015,East Sandwich Census Designated Place,Census,MA,Barnstable,41.7365354,-70.4340522,8,Sandwich
2378016,Essex Census Designated Place,Census,MA,Essex,42.6332664,-70.7743246,4,Ipswich
2378017,Falmouth Census Designated Place,Census,MA,Barnstable,41.5516824,-70.6088596,5,Falmouth
2378018,Fiskdale Census Designated Place,Census,MA,Worcester,42.1226905,-72.10865,240,Southbridge
2378019,Forestdale Census Designated Place,Census,MA,Barnstable,41.6846438,-70.5080962,45,Pocasset
2378020,Fort Devens Census Designated Place (historical),Census,MA,Worcester,42.5436382,-71.614786,93,Ayer
2378021,Foxborough Census Designated Place,Census,MA,Norfolk,42.0644233,-71.2482659,88,Mansfield
2378022,Framingham Census Designated Place,Census,MA,Middlesex,42.3085435,-71.4367521,50,Framingham
2378023,Granby Census Designated Place,Census,MA,Hampshire,42.2632432,-72.5243782,79,Mount Holyoke
2378024,Greenfield Census Designated Place,Census,MA,Franklin,42.5898889,-72.598201,77,Greenfield
2378025,Green Harbor-Cedar Crest Census Designated Place,Census,MA,Plymouth,42.0748847,-70.6584289,8,Duxbury
2378026,Groton Census Designated Place,Census,MA,Middlesex,42.6083621,-71.5706535,98,Ayer
2378027,Hanson Census Designated Place,Census,MA,Plymouth,42.0649054,-70.852127,23,Hanover
2378028,Harwich Center Census Designated Place,Census,MA,Barnstable,41.6923623,-70.0693926,15,Harwich
2378029,Harwich Port Census Designated Place,Census,MA,Barnstable,41.6719371,-70.064012,4,Harwich
2378030,Warren Census Designated Place,Census,MA,Worcester,42.2154418,-72.1886493,186,Warren
2378031,Webster Census Designated Place,Census,MA,Worcester,42.0446409,-71.8747949,159,Oxford
2378032,Wellesley Census Designated Place,Census,MA,Norfolk,42.3042898,-71.2854471,42,Natick
2378033,Westborough Census Designated Place,Census,MA,Worcester,42.267176,-71.6168463,93,Marlborough
2378034,West Brookfield Census Designated Place,Census,MA,Worcester,42.2388039,-72.1455066,184,Warren
2378035,West Chatham Census Designated Place,Census,MA,Barnstable,41.6803535,-69.9917331,10,Chatham
2378036,West Concord Census Designated Place,Census,MA,Middlesex,42.451754,-71.4035444,43,Maynard
2378037,West Dennis Census Designated Place,Census,MA,Barnstable,41.6656208,-70.1660544,4,Dennis
2378038,West Falmouth Census Designated Place,Census,MA,Barnstable,41.6013662,-70.6388722,2,Woods Hole
2378039,West Wareham Census Designated Place,Census,MA,Plymouth,41.7899975,-70.7549885,19,Snipatuit Pond
2378040,West Yarmouth Census Designated Place,Census,MA,Barnstable,41.647414,-70.2493568,5,Dennis
2378041,Weweantic Census Designated Place,Census,MA,Plymouth,41.7411915,-70.7395755,3,Onset
2378042,Weymouth Census Designated Place,Census,MA,Norfolk,42.2068172,-70.944337,20,Weymouth
2378043,White Island Shores Census Designated Place,Census,MA,Plymouth,41.7932879,-70.6389573,19,Wareham
2378044,Whitinsville Census Designated Place,Census,MA,Worcester,42.1145316,-71.6688641,123,Uxbridge
2378045,Wilbraham Census Designated Place,Census,MA,Hampden,42.1340834,-72.4345061,84,Ludlow
2378046,Williamstown Census Designated Place,Census,MA,Berkshire,42.7086952,-73.2012122,198,Williamstown
2378047,Wilmington Census Designated Place,Census,MA,Middlesex,42.5609155,-71.1654058,25,Wilmington
2378048,Winchendon Census Designated Place,Census,MA,Worcester,42.6809306,-72.0436294,292,Winchendon
2378049,Winchester Census Designated Place,Census,MA,Middlesex,42.4517894,-71.146306,13,Lexington
2378050,Winthrop Census Designated Place,Census,MA,Suffolk,42.3794297,-70.965676,0,Lynn
2378051,Woods Hole Census Designated Place,Census,MA,Barnstable,41.5292504,-70.6664609,15,Woods Hole
2378052,Yarmouth Port Census Designated Place,Census,MA,Barnstable,41.7100556,-70.2258677,5,Dennis
2378139,Hatfield Census Designated Place,Census,MA,Hampshire,42.3719459,-72.6068915,36,Mount Holyoke
2378140,Hingham Census Designated Place,Census,MA,Plymouth,42.2365158,-70.8879801,19,Weymouth
2378141,Holbrook Census Designated Place,Census,MA,Norfolk,42.1470512,-71.0056833,56,Blue Hills
2378142,Holland Census Designated Place,Census,MA,Hampden,42.0544968,-72.1530554,208,Wales
2378143,Hopedale Census Designated Place,Census,MA,Worcester,42.1279691,-71.5410627,75,Milford
2378144,Hopkinton Census Designated Place,Census,MA,Middlesex,42.2235767,-71.5228235,149,Milford
2378145,Housatonic Census Designated Place,Census,MA,Berkshire,42.2487919,-73.3626584,216,Great Barrington
2378146,Hudson Census Designated Place,Census,MA,Middlesex,42.3918244,-71.5644962,67,Hudson
2378147,Hull Census Designated Place,Census,MA,Plymouth,42.3084913,-70.8792397,0,Hull
2378148,Ipswich Census Designated Place,Census,MA,Essex,42.6792206,-70.8307251,12,Ipswich
2378149,Kingston Census Designated Place,Census,MA,Plymouth,41.9965393,-70.7224815,2,Plymouth
2378150,Lee Census Designated Place,Census,MA,Berkshire,42.3068503,-73.2503981,275,Stockbridge
2378151,Lenox Census Designated Place,Census,MA,Berkshire,42.3587489,-73.2854575,377,Stockbridge
2378152,Lexington Census Designated Place,Census,MA,Middlesex,42.4456303,-71.2307065,64,Lexington
2378153,Littleton Common Census Designated Place,Census,MA,Middlesex,42.5352523,-71.4727473,112,Westford
2378154,Longmeadow Census Designated Place,Census,MA,Hampden,42.0475635,-72.5719515,48,Springfield South
2378155,Lunenburg Census Designated Place,Census,MA,Worcester,42.5934209,-71.7269694,161,Shirley
2378156,Lynnfield Census Designated Place,Census,MA,Essex,42.5356326,-71.0381611,34,Reading
2378157,Mansfield Center Census Designated Place,Census,MA,Bristol,42.0224928,-71.2180556,44,Mansfield
2378158,Marblehead Census Designated Place,Census,MA,Essex,42.4928085,-70.8348864,1,Marblehead South
2378159,Marion Center Census Designated Place,Census,MA,Plymouth,41.7042417,-70.7628643,3,Marion
2378160,Marshfield Census Designated Place,Census,MA,Plymouth,42.093962,-70.7048647,1,Duxbury
2378161,Marshfield Hills Census Designated Place,Census,MA,Plymouth,42.1486162,-70.7314825,9,Scituate
2378162,Mashpee Neck Census Designated Place,Census,MA,Barnstable,41.6117822,-70.4667084,14,Cotuit
2378163,Mattapoisett Center Census Designated Place,Census,MA,Plymouth,41.6665825,-70.8054129,27,Marion
2378164,Maynard Census Designated Place,Census,MA,Middlesex,42.4263949,-71.4561056,64,Maynard
2378165,Medfield Census Designated Place,Census,MA,Norfolk,42.1870213,-71.3031789,56,Medfield
2378166,Middleborough Center Census Designated Place,Census,MA,Plymouth,41.8945378,-70.926062,26,Bridgewater
2378167,Milford Census Designated Place,Census,MA,Worcester,42.1477104,-71.5167062,87,Milford
2378168,Millers Falls Census Designated Place,Census,MA,Franklin,42.5792277,-72.4925443,84,Millers Falls
2378169,Millis-Clicquot Census Designated Place,Census,MA,Norfolk,42.1648043,-71.3544228,53,Medfield
2378170,Milton Census Designated Place,Census,MA,Norfolk,42.2412565,-71.0843159,34,Blue Hills
2378171,Monomoscoy Island Census Designated Place,Census,MA,Barnstable,41.5664578,-70.507356,4,Falmouth
2378172,Monson Center Census Designated Place,Census,MA,Hampden,42.0989841,-72.3048089,167,Monson
2378173,Monument Beach Census Designated Place,Census,MA,Barnstable,41.7187172,-70.6071045,20,Pocasset
2378174,Nahant Census Designated Place,Census,MA,Essex,42.4145896,-70.9142273,0,Lynn
2378175,Nantucket Census Designated Place,Census,MA,Nantucket,41.2724683,-70.0947417,8,Siasconset
2378176,Needham Census Designated Place,Census,MA,Norfolk,42.2814129,-71.2410574,52,Newton
2378177,New Seabury Census Designated Place,Census,MA,Barnstable,41.5689515,-70.4808454,5,Cotuit
2378178,North Amherst Census Designated Place,Census,MA,Hampshire,42.4073566,-72.522729,72,Mount Toby
2378179,North Attleborough Center Census Designated Place,Census,MA,Norfolk,41.9726313,-71.324743,55,Attleboro
2378180,Northborough Census Designated Place,Census,MA,Worcester,42.3110318,-71.6450249,96,Shrewsbury
2378181,North Brookfield Census Designated Place,Census,MA,Worcester,42.2711685,-72.0842106,281,North Brookfield
2378182,North Eastham Census Designated Place,Census,MA,Barnstable,41.8463741,-70.0153097,0,Orleans OE W
2378183,North Falmouth Census Designated Place,Census,MA,Barnstable,41.6410724,-70.6336667,7,Onset
2378184,Northfield Census Designated Place,Census,MA,Franklin,42.7067245,-72.4356682,148,Northfield
2378185,North Lakeville Census Designated Place,Census,MA,Plymouth,41.8620065,-70.9410238,21,Assawompset Pond
2378186,North Pembroke Census Designated Place,Census,MA,Plymouth,42.0988995,-70.7822765,3,Hanover
2378187,North Plymouth Census Designated Place,Census,MA,Plymouth,41.979285,-70.677709,0,Plymouth
2378188,North Scituate Census Designated Place,Census,MA,Plymouth,42.212129,-70.7651249,16,Cohasset
2378189,North Seekonk Census Designated Place,Census,MA,Bristol,41.8882459,-71.3297331,25,Attleboro
2378190,Northwest Harwich Census Designated Place,Census,MA,Barnstable,41.6915994,-70.1026046,7,Harwich
2378191,North Westport Census Designated Place,Census,MA,Bristol,41.6626275,-71.1124183,40,Fall River East
2378192,Norton Center Census Designated Place,Census,MA,Bristol,41.9725369,-71.1853525,25,Norton
2378193,Norwood Census Designated Place,Census,MA,Norfolk,42.1859801,-71.1947792,20,Norwood
2378194,Ocean Bluff-Brant Rock Census Designated Place,Census,MA,Plymouth,42.102354,-70.6573763,-1,Duxbury
2378195,Ocean Grove Census Designated Place,Census,MA,Bristol,41.7281645,-71.2097829,4,Fall River
2378196,Onset Census Designated Place,Census,MA,Plymouth,41.7481264,-70.6669901,1,Onset
2378197,Orange Census Designated Place,Census,MA,Franklin,42.5972133,-72.3031981,202,Orange
2378198,Orleans Census Designated Place,Census,MA,Barnstable,41.790114,-70.0015466,13,Orleans OE W
2378199,Oxford Census Designated Place,Census,MA,Worcester,42.1160488,-71.8704796,152,Oxford
2378200,Palmer Census Designated Place,Census,MA,Hampden,42.1611184,-72.318455,175,Palmer
2378201,Pepperell Census Designated Place,Census,MA,Middlesex,42.6694888,-71.5904134,83,Pepperell
2378202,Pinehurst Census Designated Place,Census,MA,Middlesex,42.5333557,-71.2339554,28,Wilmington
2378203,Plymouth Census Designated Place,Census,MA,Plymouth,41.9578757,-70.663581,11,Plymouth
2378204,Pocasset Census Designated Place,Census,MA,Barnstable,41.6885689,-70.6381411,2,Onset
2378205,Popponesset Census Designated Place,Census,MA,Barnstable,41.5739446,-70.463373,4,Cotuit
2378206,Popponesset Island Census Designated Place,Census,MA,Barnstable,41.5855019,-70.4589923,-2,Cotuit
2378207,Provincetown Census Designated Place,Census,MA,Barnstable,42.0492907,-70.1752902,0,Provincetown
2378208,Randolph Census Designated Place,Census,MA,Norfolk,42.1778475,-71.0539617,50,Blue Hills
2378209,Raynham Center Census Designated Place,Census,MA,Bristol,41.9327106,-71.0430857,15,Taunton
2378210,Reading Census Designated Place,Census,MA,Middlesex,42.5350678,-71.1055893,33,Reading
2378211,Rockport Census Designated Place,Census,MA,Essex,42.6451207,-70.6158291,28,Rockport
2378212,Rowley Census Designated Place,Census,MA,Essex,42.7186322,-70.8749746,16,Ipswich
2378213,Rutland Census Designated Place,Census,MA,Worcester,42.364482,-71.9562921,323,Paxton
2378214,Sagamore Census Designated Place,Census,MA,Barnstable,41.7841534,-70.533199,17,Sagamore
2378215,Salisbury Census Designated Place,Census,MA,Essex,42.83443,-70.8392411,2,Newburyport East
2378216,Sandwich Census Designated Place,Census,MA,Barnstable,41.7573212,-70.4996003,8,Sandwich OE N
2378217,Saugus Census Designated Place,Census,MA,Essex,42.4680564,-71.0144316,15,Boston North
2378218,Scituate Census Designated Place,Census,MA,Plymouth,42.1864191,-70.7341093,15,Scituate
2378219,Seabrook Census Designated Place,Census,MA,Barnstable,41.5831145,-70.4991757,2,Cotuit
2378220,Seconsett Island Census Designated Place,Census,MA,Barnstable,41.5660969,-70.5123137,4,Falmouth
2378221,Sharon Census Designated Place,Census,MA,Norfolk,42.117398,-71.1835121,85,Mansfield
2378222,Shelburne Falls Census Designated Place,Census,MA,Franklin,42.6062698,-72.7433469,152,Shelburne Falls
2378223,Shirley Census Designated Place,Census,MA,Middlesex,42.5397738,-71.6585988,88,Shirley
2378224,Smith Mills Census Designated Place,Census,MA,Bristol,41.6431561,-70.9919395,28,New Bedford North
2378225,Somerset Census Designated Place,Census,MA,Bristol,41.7194866,-71.1848412,14,Fall River
2378226,South Amherst Census Designated Place,Census,MA,Hampshire,42.3389181,-72.5194478,50,Mount Holyoke
2378227,South Ashburnham Census Designated Place,Census,MA,Worcester,42.6138114,-71.9383849,316,Gardner
2378228,Southbridge Census Designated Place,Census,MA,Worcester,42.0871166,-72.034794,214,Southbridge
2378229,South Deerfield Census Designated Place,Census,MA,Franklin,42.4795256,-72.5947365,103,Mount Toby
2378230,South Dennis Census Designated Place,Census,MA,Barnstable,41.7051472,-70.1537093,14,Dennis
2378231,South Duxbury Census Designated Place,Census,MA,Plymouth,42.0167563,-70.6891633,0,Duxbury
2378232,South Lancaster Census Designated Place,Census,MA,Worcester,42.4373187,-71.6919902,82,Clinton
2378233,South Yarmouth Census Designated Place,Census,MA,Barnstable,41.6686158,-70.2004992,2,Dennis
2378234,Spencer Census Designated Place,Census,MA,Worcester,42.2450882,-71.9924756,266,Leicester
2378235,Stoneham Census Designated Place,Census,MA,Middlesex,42.4740894,-71.0971623,48,Boston North
2378236,Sturbridge Census Designated Place,Census,MA,Worcester,42.100114,-72.0634545,259,Southbridge
2378237,Swampscott Census Designated Place,Census,MA,Essex,42.4679873,-70.8923852,9,Lynn
2378238,Teaticket Census Designated Place,Census,MA,Barnstable,41.5623949,-70.5857301,8,Falmouth
2378239,Three Rivers Census Designated Place,Census,MA,Hampden,42.1778062,-72.368866,103,Palmer
2378240,Topsfield Census Designated Place,Census,MA,Essex,42.6392686,-70.9551043,23,Georgetown
2378241,Townsend Census Designated Place,Census,MA,Middlesex,42.6716706,-71.7040647,88,Townsend
2378242,Turners Falls Census Designated Place,Census,MA,Franklin,42.5975116,-72.5572702,98,Greenfield
2378243,Upton Census Designated Place,Census,MA,Worcester,42.1764247,-71.6140316,115,Milford
2378244,Vineyard Haven Census Designated Place,Census,MA,Dukes,41.4569892,-70.6048234,20,Edgartown
2378245,Wakefield Census Designated Place,Census,MA,Middlesex,42.5035044,-71.0655909,22,Reading
2378246,Walpole Census Designated Place,Census,MA,Norfolk,42.1370705,-71.243836,54,Norwood
2378247,Wareham Center Census Designated Place,Census,MA,Plymouth,41.750767,-70.7198547,4,Wareham
2378353,Cedar Crest,Populated Place,MA,Plymouth,42.076621,-70.665824,17,Duxbury
2378357,Great Barrington Census Designated Place,Census,MA,Berkshire,42.193581,-73.3621635,213,Great Barrington
2378359,Ware Census Designated Place,Census,MA,Hampshire,42.2548942,-72.2459987,124,Ware
2402349,Saint Ann Parish Church,Church,MA,Plymouth,42.0233,-71.009488,24,Brockton
2418958,Hassanamisco Reservation,Civil,MA,Worcester,42.2120115,-71.7044957,123,Grafton
2419514,Wampanoag-Aquinnah Trust Land,Civil,MA,Dukes,41.3461465,-70.773924,1,Squibnocket
2437869,Brush Hill Burying Ground Cemetery,Cemetery,MA,Middlesex,42.258994,-71.3952325,90,Framingham
2437870,Clara Barton Burying Ground Cemetery,Cemetery,MA,Middlesex,42.258872,-71.3961175,89,Framingham
2437871,Plain Burial Ground,Cemetery,MA,Middlesex,42.257884,-71.3675378,63,Natick
2437872,Central Cemetery,Cemetery,MA,Middlesex,42.2424077,-71.3698342,65,Medfield
2437873,Old South Burying Ground,Cemetery,MA,Middlesex,42.2111883,-71.3549645,57,Medfield
2438009,Sherborn Reformatory for Women - Annex Cemetery,Cemetery,MA,Middlesex,42.258666,-71.3948357,92,Framingham
2443519,Cannizzaro Field,Airport,MA,Hampden,42.0788159,-72.8186371,77,Southwick
2443521,Unknown Field,Airport,MA,Worcester,42.2792674,-71.5424834,128,Marlborough
2443523,Norm's Field,Airport,MA,Hampshire,42.2622732,-72.4092974,141,Belchertown
2443527,Cmelak Field,Airport,MA,Berkshire,42.0800557,-73.3075102,297,Ashley Falls
2443529,B&B Farm Airport,Airport,MA,Worcester,42.3451239,-72.1038536,294,North Brookfield
2475113,Interchange 30,Crossing,MA,Bristol,41.8929,-71.3775,29,Pawtucket
2475138,Interchange 7A,Crossing,MA,Bristol,41.6655,-71.1619,57,Fall River
2475162,Bristol Place Shopping Center,Locale,MA,Bristol,41.898823,-71.352137,29,Attleboro
2475168,Emerald Square Shopping Center,Locale,MA,Bristol,41.954229,-71.3419,54,Attleboro
2475176,New Harbour Mall Shopping Center,Locale,MA,Bristol,41.672438,-71.158634,54,Fall River
2475235,Child Care Connection,Building,MA,Bristol,41.8902,-71.3743,30,Attleboro
2475548,Monte Calvario Assemblies of God Church,Church,MA,Worcester,42.0102339,-71.5143345,56,Blackstone
2475567,Assonet Post Office,Post Office,MA,Bristol,41.7878923,-71.074198,12,Assonet
2475568,Attleboro Falls Post Office,Post Office,MA,Bristol,41.9692372,-71.3080386,47,Attleboro
2475569,Attleboro Post Office,Post Office,MA,Bristol,41.954056,-71.2528641,39,Attleboro
2475570,Bellingham Post Office,Post Office,MA,Norfolk,42.0815878,-71.4672234,88,Franklin
2475573,Central Village Post Office,Post Office,MA,Bristol,41.5736773,-71.0926883,50,Head of Westport
2475579,Douglas Post Office,Post Office,MA,Worcester,42.0732789,-71.7116724,118,Uxbridge
2475583,East Taunton Post Office,Post Office,MA,Bristol,41.8826906,-71.0297502,8,Taunton
2475586,Flint Post Office,Post Office,MA,Bristol,41.6879538,-71.1313434,55,Fall River
2475587,Foxboro Post Office,Post Office,MA,Norfolk,42.0643423,-71.2473628,87,Mansfield
2475588,Franklin Post Office,Post Office,MA,Norfolk,42.0840139,-71.3978341,95,Franklin
2475592,Highland Station Post Office,Post Office,MA,Bristol,41.7110757,-71.1255055,46,Fall River
2475593,Holliston Post Office,Post Office,MA,Middlesex,42.1795759,-71.4541237,80,Holliston
2475595,Hopedale Post Office,Post Office,MA,Worcester,42.1286764,-71.5397026,81,Milford
2475598,Lakeville Post Office,Post Office,MA,Plymouth,41.8449204,-70.9483716,21,Assawompset Pond
2475600,Mansfield Post Office,Post Office,MA,Bristol,42.0319331,-71.2310266,54,Mansfield
2475602,Medway Post Office,Post Office,MA,Norfolk,42.1497221,-71.4159692,77,Holliston
